model_type,target,n_test_pos,pos_rate,roc_auc,pr_auc,precision,recall,f1,accuracy
nogate_bce_weighted_weighted,stroke_tia,359,0.01448632,0.8174682821583427,0.0983159283549476,0.0242872228088701,0.9610027855153204,0.0473770942048887,0.4401581793237027
nogate_bce_weighted_weighted,aortic_peripheral_vascular,408,0.016463563,0.8212524958288887,0.055991709047963,0.0265555844832075,1.0,0.0517372558965254,0.3964974578322976
nogate_bce_weighted_weighted,supraventricular_tachyarrhythmias,164,0.0066177063,0.7968398593929882,0.0419919408439495,0.0100893997445721,0.9634146341463414,0.0199696663296258,0.3742232265353886
nogate_bce_weighted_weighted,pe_dvt_venous_thromboembolism,327,0.013195061,0.768752755013421,0.0375246462285761,0.0211698801459093,0.9938837920489296,0.0414567255564768,0.393551771447018
nogate_bce_weighted_weighted,pericardial_disease_tamponade,108,0.004358002,0.7558513009645781,0.0197860969397505,0.0096884289331718,0.8148148148148148,0.0191491676640191,0.6362279073521104
nogate_bce_weighted_weighted,unstable_angina_ac_ischemia,106,0.004277298,0.8196683738228574,0.0179565754048167,0.0104069223573433,0.839622641509434,0.0205590205590205,0.6578161568880639
nogate_focal_weighted,hypertension_crisis,5872,0.23694617,0.9001729204160825,0.6779403861968942,0.661939372451693,0.635899182561308,0.648658038738817,0.8367766927608749
nogate_focal_weighted,afib_aflutter,1834,0.07400533,0.9239234087441353,0.6037359277756842,0.7322314049586777,0.4830970556161396,0.5821287779237845,0.9486724235332096
nogate_focal_weighted,chronic_ischemic_disease,1980,0.079896696,0.8743636700307168,0.3691299172639522,0.5764705882352941,0.0989898989898989,0.1689655172413793,0.9222015979339844
nogate_focal_weighted,heart_failure_acute,993,0.040069405,0.9204183159962436,0.366909860513989,0.6705882352941176,0.0574018126888217,0.1057513914656771,0.9611007989669922
nogate_focal_weighted,ami_stemi,55,0.0022193529,0.874576557829682,0.2557692926614218,0.5555555555555556,0.1818181818181818,0.273972602739726,0.9978613509805504
nogate_focal_weighted,brady_heart_block_conduction,380,0.01533371,0.8948875523576583,0.2061354164079235,0.5789473684210527,0.0578947368421052,0.1052631578947368,0.9849084012589784
nogate_focal_weighted,valvular_endocardial_disease,622,0.025098862,0.8836494644492238,0.1601292299522154,0.0,0.0,0.0,0.9749011379226858
nogate_focal_weighted,heart_failure_chronic,700,0.028246308,0.8949303569945544,0.1573418513570776,0.0,0.0,0.0,0.9717536921959486
nogate_focal_weighted,cardiomyopathy_myocarditis,280,0.011298523,0.8917645206805276,0.1442161707718026,0.5333333333333333,0.0285714285714285,0.0542372881355932,0.9887418287466708
nogate_focal_weighted,ventricular_arrhythmias_arrest,174,0.007021225,0.8882787860783523,0.1295630317799063,0.0,0.0,0.0,0.9928577193124042
nogate_focal_weighted,ami_nstemi,304,0.012266968,0.8831116743929027,0.1285531080628025,0.0,0.0,0.0,0.9877330320393836
nogate_focal_weighted,stroke_tia,359,0.01448632,0.834885023786314,0.1203787673680018,0.3333333333333333,0.0027855153203342,0.005524861878453,0.9854733274150592
nogate_focal_weighted,aortic_peripheral_vascular,408,0.016463563,0.8305072244291167,0.0597625840524592,0.0,0.0,0.0,0.9835364377370672
nogate_focal_weighted,supraventricular_tachyarrhythmias,164,0.0066177063,0.7837498439571283,0.0460623920149758,0.6,0.0182926829268292,0.0355029585798816,0.9934226454684852
nogate_focal_weighted,pe_dvt_venous_thromboembolism,327,0.013195061,0.757450275329398,0.0377542923552677,0.0,0.0,0.0,0.9868049390686788
nogate_focal_weighted,unstable_angina_ac_ischemia,106,0.004277298,0.8593136865092351,0.0282626255986117,0.0,0.0,0.0,0.9957227019611008
nogate_focal_weighted,pericardial_disease_tamponade,108,0.004358002,0.8031200934256782,0.018318690091782,0.064516129032258,0.037037037037037,0.0470588235294117,0.9934629973367768
